,X,Y,OBJECTID,COD_SIG_ESTACIONAMENTO,COD_SIG_PROPOSTA,FREGUESIA,MORADA,MORADA_DETALHE,LOCALIZACAO,FOTO,TIPO_ESTACIONAMENTO,NUM_SUPORTES,MODELO,CAPACIDADE,FONTE_LEVANTAMENTO,BALIZADORES,DOMINIALIDADE,DATA_INSTALACAO,SV_TIPO,SV_NUM_SERIE,ESTACIONAMENTO_ESTADO,EST_ESTADO_OBS,OBS,DEPM_VALIDACAO,CTRL_EDICOES,COBERTO,COD_SIG,IDTIPO,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
188,-9.14874792853021,38.7730986863128,189,190,,LUMIAR,"Eixo Central
",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\190.jpg,BICICLETA,3.0,Onda,15.0,<Null>,0.0,Público,2013/05/18 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/19 00:00:00+00,NÃO,25991,9207,,f7f9ed1a-df5d-4917-84fc-0d1ee580b774,38.7730986863128,-9.14874792853021,BICICLETA,"Eixo Central
 - <Null> - Passeio"
189,-9.14898912528568,38.7731588216046,190,191,,LUMIAR,"Eixo Central
",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\191.jpg,BICICLETA,3.0,Onda,15.0,<Null>,0.0,Público,2013/05/18 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/19 00:00:00+00,NÃO,25992,9207,,45603ee9-5736-43a5-bc5f-7e4c97e45a88,38.7731588216046,-9.14898912528568,BICICLETA,"Eixo Central
 - <Null> - Passeio"
190,-9.14874801207354,38.7714944096503,191,192,,LUMIAR,"Eixo central
",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\192.jpg,BICICLETA,2.0,Onda,10.0,<Null>,0.0,Público,2013/05/18 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/19 00:00:00+00,NÃO,25993,9207,,a3e4ec4e-8d84-4830-86fe-e1a09be21aee,38.7714944096503,-9.14874801207354,BICICLETA,"Eixo central
 - <Null> - Passeio"
191,-9.14914465779734,38.7714730238136,192,193,,LUMIAR,"Eixo Central
",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\193.jpg,BICICLETA,2.0,Onda,10.0,<Null>,0.0,Público,2013/05/18 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/19 00:00:00+00,NÃO,25994,9207,,accc3f4c-bab3-4429-920c-34b3ff11c1b7,38.7714730238136,-9.14914465779734,BICICLETA,"Eixo Central
 - <Null> - Passeio"
192,-9.12060120797237,38.7188417235833,193,197,,SÃO VICENTE,Calçada Barbadinhos,Dentro instalações GNR,<Null>,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\197.jpg,BICICLETA,, ,,<Null>,,Público,1970/01/01 00:00:00+00,,,,, ,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,25995,9207,,e755eb8c-f4ee-41a5-ba00-6d612685fdfd,38.7188417235833,-9.12060120797237,BICICLETA,Calçada Barbadinhos - Dentro instalações GNR - <Null>
193,-9.09281949267739,38.78736351759,194,198,,PARQUE DAS NAÇÕES,"R Chen He, ETAR",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\198.jpg,BICICLETA,1.0,Cascata,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,25996,9207,,c124104d-b2a8-4146-aa33-f15840ac9201,38.78736351759,-9.09281949267739,BICICLETA,"R Chen He, ETAR - <Null> - Passeio"
194,-9.22073777903072,38.6954257525842,195,199,2576.0,BELÉM,R Fernão Mendes Pinto,USF Descobertas,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\199.jpg,BICICLETA,6.0,Sheffield standard,12.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2021/03/09 00:00:00+00,2021/03/09 00:00:00+00,NÃO,25997,9207,,ac4a7620-0039-47d9-bce3-9b53fbe165a0,38.6954257525842,-9.22073777903072,BICICLETA,R Fernão Mendes Pinto - USF Descobertas - Passeio
195,-9.21823450940547,38.6986423662299,196,200,,BELÉM,"R Duarte Pacheco Pereira, 11",Jardim,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\200.jpg,BICICLETA,1.0,Grelha,5.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,25998,9207,,b8e1194d-b808-4045-be14-a01e9726a875,38.6986423662299,-9.21823450940547,BICICLETA,"R Duarte Pacheco Pereira, 11 - Jardim - Passeio"
196,-9.21688668703465,38.6921262046717,197,201,,BELÉM,Praça do Império,Junto Museu do Combatente,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\201.jpg,BICICLETA,1.0,Entorta rodas,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,25999,9207,,b24fc49b-b97d-4ddb-a32c-2f059f64f23c,38.6921262046717,-9.21688668703465,BICICLETA,Praça do Império - Junto Museu do Combatente - Passeio
197,-9.21522705134387,38.6953275652314,198,202,,BELÉM,Av Torre Belém,Entrada Pingo Doce,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\202.jpg,BICICLETA,1.0,Entorta rodas,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26000,9207,,0adb5a52-5080-4687-9edf-faebdcd2741d,38.6953275652314,-9.21522705134387,BICICLETA,Av Torre Belém - Entrada Pingo Doce - Passeio
198,-9.15840506756616,38.7162834533693,199,203,1049.0,CAMPO DE OURIQUE,Liceu Pedro Nunes,<Null>,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\203.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,2018/08/03 00:00:00+00,,,,,BICIWAY 17,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26001,9207,,8486c063-a69b-4422-ad23-6d8c26f9b06d,38.7162834533693,-9.15840506756616,BICICLETA,Liceu Pedro Nunes - <Null> - Lugar estacionamento automóvel
199,-9.17378435728262,38.7060959879737,200,204,,ESTRELA,"R João de Oliveira Miguens, 76",Junto via pedonal,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\204.jpg,BICICLETA,3.0,Sheffield Standard,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26002,9207,,c4f0b785-7e92-418d-9445-1abdef9fad59,38.7060959879737,-9.17378435728262,BICICLETA,"R João de Oliveira Miguens, 76 - Junto via pedonal - Passeio"
200,-9.14208339750592,38.7103512663141,201,205,,SANTA MARIA MAIOR,Largo do Chiado,Lateral da entrada edifício Fidelidade,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\205.jpg,BICICLETA,5.0,Sheffield estreito,10.0,<Null>,,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/19 00:00:00+00,NÃO,26003,9207,,6d02b2d8-3833-41d1-96cf-ab85e383b2b3,38.7103512663141,-9.14208339750592,BICICLETA,Largo do Chiado - Lateral da entrada edifício Fidelidade - Passeio
201,-9.09509459920362,38.7805493293612,202,206,,PARQUE DAS NAÇÕES,"Passeio da Vila Expo, 2",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\206.jpg,BICICLETA,5.0,Sheffield Standard,10.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26004,9207,,a65dfabd-6707-40c5-9b13-f9f4f13fba4d,38.7805493293612,-9.09509459920362,BICICLETA,"Passeio da Vila Expo, 2 - nan - Passeio"
202,-9.09517204476089,38.7775307254339,203,207,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, 83",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\207.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26005,9207,,25fa0938-671e-424d-bbb2-a40de7a92912,38.7775307254339,-9.09517204476089,BICICLETA,"Alameda dos Oceanos, 83 - nan - Passeio"
203,-9.09531633036522,38.7744271872292,204,208,,PARQUE DAS NAÇÕES,Alameda dos Oceanos,"Na ilha central, em frente ao Super Cor e próximo da Rotunda dos Vice-reis",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\208.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26006,9207,,a9da9c70-3c06-4962-859e-abcb23b4d766,38.7744271872292,-9.09531633036522,BICICLETA,"Alameda dos Oceanos - Na ilha central, em frente ao Super Cor e próximo da Rotunda dos Vice-reis - Passeio"
204,-9.21095792922867,38.6959363472219,205,209,,BELÉM,"R Bartolomeu Dias, em frente 82",Entre bancos na lateral rampa de acesso estacioanamento,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\209.jpg,BICICLETA,1.0,Entorta rodas,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26007,9207,,e688e651-c78d-4ead-96ca-6a96a905ae4e,38.6959363472219,-9.21095792922867,BICICLETA,"R Bartolomeu Dias, em frente 82 - Entre bancos na lateral rampa de acesso estacioanamento - Passeio"
205,-9.20438417116721,38.6977863829321,206,210,,BELÉM,Largo dos Jerónimos,<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\210.jpg,BICICLETA,1.0,Entorta rodas,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26008,9207,,868436ca-5e15-44b0-8759-9ca4460413c0,38.6977863829321,-9.20438417116721,BICICLETA,Largo dos Jerónimos - <Null> - Passeio
206,-9.20342510821031,38.6968389052505,207,211,,BELÉM,Travessa da Praça,<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\211.jpg,BICICLETA,1.0,Grelha,5.0,DEPM,,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26009,9207,,7bfe122d-f02f-460f-87c3-c7f816c8ee7a,38.6968389052505,-9.20342510821031,BICICLETA,Travessa da Praça - <Null> - Passeio
207,-9.17906196047516,38.7054622008937,208,212,,ALCÂNTARA,Rua dos Lusíadas 13,Á entrada da Junta de Freguesia de Alcantara,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\212.jpg,BICICLETA,1.0,Entorta rodas,5.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2019/01/18 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26010,9207,,5dee0130-ca23-49b3-8b97-7a644375e6a1,38.7054622008937,-9.17906196047516,BICICLETA,Rua dos Lusíadas 13 - Á entrada da Junta de Freguesia de Alcantara - Passeio
208,-9.20576412897069,38.7099217148531,209,213,,BELÉM,"Estrada de Caselas
",Parque dos Moinhos de Santana,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\213.jpg,BICICLETA,5.0,Sheffield estilizado,10.0,,,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26011,9207,,7f24b8b9-c0f4-4d8a-aee9-cd183762dced,38.7099217148531,-9.20576412897069,BICICLETA,"Estrada de Caselas
 - Parque dos Moinhos de Santana - Lugar estacionamento automóvel"
209,-9.09576042689896,38.7742605062509,210,216,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, SuperCor",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\216.jpg,BICICLETA,1.0,Entorta rodas,5.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26012,9207,,803c46a6-df6d-4389-b1af-74c9ba697da9,38.7742605062509,-9.09576042689896,BICICLETA,"Alameda dos Oceanos, SuperCor - nan - Passeio"
210,-9.09690471887418,38.7741808280689,211,217,,PARQUE DAS NAÇÕES,"Av D. João II, no exterior do Edifício G do Campus da Justiça",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\217.jpg,BICICLETA,1.0,Entorta rodas,5.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26013,9207,,05c77f4f-f188-4ee3-91c5-3245e9ac37c8,38.7741808280689,-9.09690471887418,BICICLETA,"Av D. João II, no exterior do Edifício G do Campus da Justiça - <Null> - Passeio"
211,-9.0977849079525,38.7717765431105,212,218,,PARQUE DAS NAÇÕES,"Av D. João II, 43",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\218.jpg,BICICLETA,1.0,Cascata,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26014,9207,,be28cbc7-1093-4efa-826f-478277a56e3b,38.7717765431105,-9.0977849079525,BICICLETA,"Av D. João II, 43 - <Null> - Passeio"
212,-9.09538447476604,38.7703149034199,213,219,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, frente edificio principal FIL",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\219.jpg,BICICLETA,5.0,Sheffield Standard,10.0,DEPM,,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26015,9207,,9c55229f-93ad-4fa9-8c79-fce0d1a85e8b,38.7703149034199,-9.09538447476604,BICICLETA,"Alameda dos Oceanos, frente edificio principal FIL - nan - Passeio"
213,-9.09564203253778,38.7678708444478,214,220,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, 49  na ilha central, lado nascente/norte",Próximo do Passeio das Tágides,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\220.jpg,BICICLETA,5.0,Sheffield Standard,10.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26016,9207,,df883244-efaf-4bcb-a84c-c8ed12581d97,38.7678708444478,-9.09564203253778,BICICLETA,"Alameda dos Oceanos, 49  na ilha central, lado nascente/norte - Próximo do Passeio das Tágides - Passeio"
214,-9.09571386542114,38.7673268574712,215,221,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, 49  na ilha central, lado nascente/sul",Próximo do Rossio dos Olivais,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\221.jpg,BICICLETA,5.0,Sheffield Standard,10.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26017,9207,,a244d637-16f2-4af0-bd8b-71954495206d,38.7673268574712,-9.09571386542114,BICICLETA,"Alameda dos Oceanos, 49  na ilha central, lado nascente/sul - Próximo do Rossio dos Olivais - Passeio"
215,-9.09608567632062,38.7673571558905,216,222,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, lateral entrada Centro Comercial Vasco da Gama",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\222.jpg,BICICLETA,1.0,Cascata,12.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26018,9207,,d095f1c9-fa7e-4c69-85fb-0015a6fd1edb,38.7673571558905,-9.09608567632062,BICICLETA,"Alameda dos Oceanos, lateral entrada Centro Comercial Vasco da Gama - <Null> - Passeio"
216,-9.09602653303895,38.7679391711938,217,223,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, lateral entrada Centro Comercial Vasco da Gama",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\223.jpg,BICICLETA,1.0,Cascata,12.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26019,9207,,52fa7464-514a-43f8-a464-bb05517507da,38.7679391711938,-9.09602653303895,BICICLETA,"Alameda dos Oceanos, lateral entrada Centro Comercial Vasco da Gama - <Null> - Passeio"
217,-9.09614339936581,38.7662174577466,218,224,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, 47",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\224.jpg,BICICLETA,1.0,Entorta rodas,9.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26020,9207,,6e3f192b-0ed2-4aa9-9b1f-0115e4bb6b22,38.7662174577466,-9.09614339936581,BICICLETA,"Alameda dos Oceanos, 47 - nan - Passeio"
218,-9.09232431703828,38.7674596421703,219,225,,PARQUE DAS NAÇÕES,"Rossio dos Olivais, esquina com o Passeio das Tágides",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\225.jpg,BICICLETA,1.0,Cascata,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26021,9207,,2fb8dc1d-16a7-48bd-84fb-f475dec2119e,38.7674596421703,-9.09232431703828,BICICLETA,"Rossio dos Olivais, esquina com o Passeio das Tágides - nan - Passeio"
219,-9.09228013609597,38.7699242785824,220,226,,PARQUE DAS NAÇÕES,Jardim Garcia de Orta ao Parque das Nações,,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\226.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26022,9207,,07d6c1b8-0111-499e-8ab8-e3f2ffab41c4,38.7699242785824,-9.09228013609597,BICICLETA,Jardim Garcia de Orta ao Parque das Nações - nan - Passeio
220,-9.09547273603932,38.7635572682502,221,228,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, Lote 2.11.01 - Edifício Lisboa, próximo do Largo José Mariano Gago",Estacionamento do McDonald's,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\228.jpg,BICICLETA,2.0,Entorta rodas,10.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,SIM,26023,9207,,33d203e1-9ae6-4137-acdb-c724279ef3d4,38.7635572682502,-9.09547273603932,BICICLETA,"Alameda dos Oceanos, Lote 2.11.01 - Edifício Lisboa, próximo do Largo José Mariano Gago - Estacionamento do McDonald's - Passeio"
221,-9.09593118046478,38.7646925246834,222,229,,PARQUE DAS NAÇÕES,"Alameda dos Oceanos, Lote 2.11.01 - Edifício Lisboa","Na ilha central, lado nascente",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\229.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26024,9207,,3b56df62-eae7-442a-97a2-e56d11bc99b6,38.7646925246834,-9.09593118046478,BICICLETA,"Alameda dos Oceanos, Lote 2.11.01 - Edifício Lisboa - Na ilha central, lado nascente - Passeio"
222,-9.09632867240161,38.7637614726819,223,230,,PARQUE DAS NAÇÕES,"R do Pólo Sul, 12",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\230.jpg,BICICLETA,1.0,Entorta rodas,5.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26025,9207,,0eea637b-3409-4da6-85f1-e1bf6c3bc574,38.7637614726819,-9.09632867240161,BICICLETA,"R do Pólo Sul, 12 - <Null> - Passeio"
223,-9.09647166173696,38.7630221518603,224,231,,PARQUE DAS NAÇÕES,"Av do Mediterraneo, esquina com a Alameda dos Oceanos",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\231.jpg,BICICLETA,1.0,Cascata,12.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26026,9207,,2741bb97-2562-4fb4-ac69-e0ec7cbc3795,38.7630221518603,-9.09647166173696,BICICLETA,"Av do Mediterraneo, esquina com a Alameda dos Oceanos - <Null> - Passeio"
224,-9.1428782196828,38.7405502143751,225,232,,AVENIDAS NOVAS,"R Arco Cego, 77 ",<Null>,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\232.jpg,BICICLETA,2.0,Onda,10.0,,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/28 00:00:00+00,NÃO,26027,9207,,5077591c-4f44-47e7-89b9-cc6c05ea7a0d,38.7405502143751,-9.1428782196828,BICICLETA,"R Arco Cego, 77  - <Null> - Lugar estacionamento automóvel"
225,-9.14278296771997,38.7397299870407,226,233,1077.0,AVENIDAS NOVAS,"Av Elias Garcia, 1D ",,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\233.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,0.0,Público,2018/08/11 00:00:00+00,,,,,BICIWAY 27,2018/11/21 00:00:00+00,2020/01/14 00:00:00+00,NÃO,26028,9207,,94656f5d-cac5-43ab-913a-624344e4e317,38.7397299870407,-9.14278296771997,BICICLETA,"Av Elias Garcia, 1D  - nan - Via"
226,-9.14025541303932,38.7394944247603,227,234,,AREEIRO,R Gomes da Silva,Entrada Escola Filipa de Lencastre,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\234.jpg,BICICLETA,5.0,Sheffield estreito,10.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26029,9207,,d89ee18e-0b98-4509-814a-16123007067b,38.7394944247603,-9.14025541303932,BICICLETA,R Gomes da Silva - Entrada Escola Filipa de Lencastre - Passeio
227,-9.14037800073626,38.7397722143854,228,235,,AREEIRO,R Gomes da Silva,Entrada Escola Filipa de Lencastre,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\235.jpg,BICICLETA,1.0,Entorta rodas,10.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26030,9207,,3a7e5aef-5d19-4314-b238-ba011b994449,38.7397722143854,-9.14037800073626,BICICLETA,R Gomes da Silva - Entrada Escola Filipa de Lencastre - Passeio
228,-9.13860263598574,38.7429704382186,229,236,,AREEIRO,Av Roma 9,Em frente aos CTT,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\236.jpg,BICICLETA,3.0,Sheffield estreito,6.0,<Null>,,Público,1970/01/01 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26031,9207,,9f6d66be-975f-4355-8b7f-22ccd6f00fa5,38.7429704382186,-9.13860263598574,BICICLETA,Av Roma 9 - Em frente aos CTT - Passeio
229,-9.22437816129541,38.6989258104796,230,238,,BELÉM,R Dom Jerónimo Osório,Junto jardim,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\238.jpg,BICICLETA,6.0,Sheffield estreito,12.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26032,9207,,f5d9bfe5-0573-40f7-bd0a-36495b43f1f2,38.6989258104796,-9.22437816129541,BICICLETA,R Dom Jerónimo Osório - Junto jardim - Passeio
230,-9.13504110963329,38.7243718453394,231,2,100.0,ARROIOS,"Av Almirante Reis, antes da entrada para igreja",<Null>,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\2.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,,Público,2019/01/09 00:00:00+00,,,,,BICIWAY 123,2019/01/18 00:00:00+00,2021/02/03 00:00:00+00,NÃO,25815,9207,,76eace49-8244-497c-9384-398195ddce96,38.7243718453394,-9.13504110963329,BICICLETA,"Av Almirante Reis, antes da entrada para igreja - <Null> - Lugar estacionamento automóvel"
231,-9.13560716504327,38.7190467911506,232,3,300.0,SANTA MARIA MAIOR,"R da Palma, em frente ao n.º 268",<Null>,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\3.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2019/01/09 00:00:00+00,,,,,BICIWAY 124,2019/01/18 00:00:00+00,2021/02/05 00:00:00+00,NÃO,25816,9207,,7980076d-fe35-4660-b3d0-2af715bf0149,38.7190467911506,-9.13560716504327,BICICLETA,"R da Palma, em frente ao n.º 268 - <Null> - Via"
232,-9.1009680836702,38.7445901893358,233,4,,MARVILA,"Av Infante D Henrique, Lote 1",próximo paragem autocarro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\4.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2020/01/08 00:00:00+00,NÃO,25817,9207,,a4b70fb8-22c9-478f-8de5-fc339c5cfb1e,38.7445901893358,-9.1009680836702,BICICLETA,"Av Infante D Henrique, Lote 1 - próximo paragem autocarro - Passeio"
